
0;2;3.38
1;3;3.55
2;3;3.87
3;7;4.05
4;4;4.25
5;3;4.58
6;6;5.11
7;2;5.19
8;7;5.01
9;4;4.88
10;2;4.92
11;4;5.1
12;5;5.11
13;4;4.8
14;3;4.88
15;7;4.93
16;5;5.27
17;3;4.93
18;6;4.64
19;7;4.77
20;3;5.34
21;8;5.57
22;7;5.85
23;3;6.16
24;7;7.02
25;5;7.34
26;3;7.38
27;6;7.64
28;3;7.63
29;3;7.0
30;5;8.03
31;6;8.62
32;11;9.24
33;3;9.22
34;9;9.58
35;7;9.51
36;19;9.53
37;13;8.89
38;21;9.06
39;16;8.65
40;10;8.62
41;3;8.68
42;7;7.93
43;20;7.49
44;6;7.32
45;17;7.67
46;16;8.68
47;12;8.36
48;13;9.72
49;3;8.19
50;3;7.62
51;5;6.7
52;3;6.09
53;3;6.19
54;3;5.98
55;3;6.64
56;3;7.37
57;3;7.25
58;7;7.18
59;3;7.28
60;3;7.38
61;6;7.4
62;8;6.96
63;3;7.05
64;1;6.97
65;19;7.17
66;6;7.95
67;4;9.67
68;4;9.31
69;13;9.18
70;3;9.96
71;10;11.29
72;11;11.27
73;11;11.28
74;13;10.9
75;22;11.9
76;5;11.92
77;19;12.82
78;7;12.09
79;13;13.11
80;13;11.89
81;3;12.12
82;10;13.17
83;15;11.9
84;19;12.09
85;3;11.99
86;19;13.4
87;5;14.24
88;4;15.2
89;20;14.69
90;16;16.64
91;11;17.85
92;35;17.41
93;38;19.7
94;10;20.88
95;10;18.46
96;10;16.82
97;24;18.82
98;24;18.54
99;50;19.04
100;50;18.81
101;31;17.81
102;31;16.25
103;29;15.23
104;20;15.93
105;21;17.29
106;19;17.8
107;1;15.62
108;9;13.93
109;1;13.13
110;14;12.45
111;26;14.97
112;1;14.22
113;9;16.78
114;28;14.92
115;4;15.32
116;20;15.16
117;1;13.42
118;6;13.33
119;21;13.23
120;9;13.69
121;24;12.27
122;1;10.77
123;28;11.58
124;7;10.11
125;3;10.04
126;14;10.78
127;5;10.89
128;11;11.81
129;9;11.99
130;31;12.83
131;8;12.29
132;9;13.36
133;12;13.99
134;19;14.25
135;19;14.97
136;14;12.68
137;15;12.49
138;12;11.63
139;15;10.96
140;13;11.56
141;13;10.89
142;11;9.85
143;4;10.51
144;13;11.15
145;16;11.78
146;4;11.76
147;7;11.85
148;16;11.53
149;16;11.67
150;16;12.24
151;16;12.35
152;22;12.45
153;17;14.2
154;13;15.78
155;18;14.76
156;12;13.19
157;24;14.18
158;15;15.36
159;15;15.34
160;22;14.81
161;22;15.09
162;22;15.16
163;22;13.83
164;12;14.9
165;13;14.77
166;18;16.31
167;18;18.71
168;41;21.9
169;42;22.48
170;42;23.84
171;36;24.59
172;23;28.95
173;12;33.73
174;16;35.55
175;61;33.22
176;61;33.89
177;87;35.83
178;79;38.07
179;45;44.25
180;57;49.35
181;71;56.61
182;60;58.85
183;36;65.41
184;89;67.31
185;84;65.47
186;63;63.27
187;76;66.1
188;93;64.82
189;73;67.29
190;76;70.01
191;90;69.01
192;82;70.34
193;101;74.87
194;84;72.88
195;84;71.9
196;62;68.64
197;50;62.4
198;78;58.88
199;78;62.03
200;66;65.02
