
0;4;3.62
1;2;3.25
2;3;3.19
3;4;3.33
4;5;3.29
5;9;3.41
6;3;3.53
7;3;3.58
8;3;3.36
9;2;3.22
10;3;3.65
11;4;3.28
12;4;3.44
13;3;3.46
14;2;3.58
15;3;3.71
16;4;4.0
17;8;4.25
18;6;4.17
19;7;4.65
20;8;4.98
21;3;5.01
22;8;4.28
23;8;4.65
24;4;5.44
25;4;5.5
26;2;5.77
27;5;5.69
28;5;5.88
29;7;5.86
30;4;6.04
31;4;5.73
32;7;6.09
33;4;6.06
34;4;6.24
35;4;6.71
36;4;6.91
37;4;7.1
38;4;7.34
39;7;7.21
40;5;6.77
41;5;6.98
42;8;6.81
43;8;7.07
44;7;6.62
45;6;6.41
46;6;6.98
47;7;6.66
48;7;6.85
49;7;7.0
50;10;6.65
51;10;7.58
52;10;7.76
53;10;9.27
54;10;9.9
55;10;11.3
56;10;11.91
57;10;12.54
58;20;13.58
59;16;14.55
60;15;14.13
61;17;15.08
62;17;15.2
63;15;14.87
64;16;15.06
65;16;15.58
66;42;17.08
67;57;18.71
68;42;22.71
69;39;25.86
70;64;32.51
71;64;40.46
72;54;40.73
73;53;38.74
74;42;38.86
75;48;36.65
76;59;41.15
77;65;43.36
78;34;47.14
79;42;53.4
80;56;53.95
81;49;56.24
82;67;56.75
83;68;56.76
84;71;55.87
85;72;58.03
86;61;59.23
87;74;63.18
88;65;63.8
89;81;68.96
90;74;66.41
91;67;70.26
92;66;68.51
93;66;65.78
94;75;70.6
95;75;72.54
96;75;72.56
97;64;73.45
98;95;76.13
99;145;75.8
100;145;73.2
101;111;79.53
102;90;82.42
103;160;95.98
104;159;110.94
105;159;113.79
106;149;124.81
107;104;124.9
108;60;125.62
109;225;130.47
110;177;132.41
111;177;148.57
112;107;166.67
113;187;175.28
114;74;171.79
115;74;175.79
116;74;169.16
117;181;166.48
118;181;175.69
119;178;173.97
120;154;171.42
121;151;170.34
122;151;169.43
123;166;168.47
124;181;172.53
125;165;170.45
126;190;168.3
127;190;161.23
128;183;165.23
129;194;164.2
130;194;166.21
131;186;174.03
132;175;170.82
133;179;178.16
134;168;181.92
135;168;175.03
136;168;176.11
137;168;173.66
138;168;173.92
139;168;172.1
140;225;176.98
141;225;174.28
142;225;175.33
143;225;177.02
144;225;182.72
145;229;181.14
146;198;194.02
147;198;199.5
148;192;197.65
149;235;205.69
150;225;206.41
151;211;210.17
152;241;210.37
153;220;204.32
154;221;202.59
155;187;203.51
156;221;200.63
157;200;198.77
158;199;203.47
159;199;200.58
160;200;199.25
161;203;203.28
162;200;203.97
163;200;194.5
164;200;196.06
165;200;189.85
166;215;192.77
167;215;197.36
168;215;195.89
169;215;188.47
170;215;192.57
171;216;197.97
172;215;198.79
173;215;196.95
174;215;200.46
175;215;200.86
176;205;205.5
177;216;203.3
178;213;206.01
179;224;208.91
180;216;206.08
181;216;212.78
182;216;204.7
183;216;209.07
184;210;210.82
185;210;206.66
186;214;203.44
187;214;210.08
188;217;202.85
189;217;203.65
190;217;200.17
191;210;203.65
192;210;197.87
193;188;207.25
194;188;206.4
195;186;207.74
196;230;210.59
197;230;204.25
198;230;205.33
199;230;203.08
200;230;195.65
