
0;2;3.39
1;4;3.44
2;6;3.47
3;6;3.44
4;6;3.26
5;5;3.6
6;5;3.85
7;5;5.47
8;5;6.34
9;5;6.28
10;13;5.54
11;13;6.06
12;9;6.73
13;9;7.06
14;14;8.69
15;21;8.87
16;21;9.65
17;21;11.55
18;17;13.89
19;21;14.33
20;21;16.02
21;13;17.24
22;21;18.16
23;16;18.35
24;16;20.23
25;20;21.3
26;24;22.64
27;18;24.1
28;16;23.9
29;22;24.74
30;22;27.37
31;22;30.38
32;39;31.97
33;61;32.8
34;61;35.14
35;61;39.48
36;29;43.36
37;60;46.68
38;60;45.12
39;60;45.71
40;35;43.87
41;35;40.36
42;35;40.69
43;35;42.72
44;35;40.69
45;49;40.59
46;43;41.02
47;43;42.87
48;43;44.86
49;35;42.77
50;35;40.37
51;51;39.58
52;55;38.32
53;55;35.4
54;55;35.63
55;55;34.16
56;45;37.86
57;45;36.26
58;45;37.09
59;45;36.56
60;45;38.3
61;45;38.09
62;45;40.15
63;45;40.43
64;45;42.35
65;46;41.82
66;45;42.11
67;44;39.88
68;49;39.76
69;44;41.3
70;45;40.21
71;45;39.53
72;53;38.67
73;55;42.04
74;59;39.89
75;55;40.51
76;55;38.59
77;52;42.04
78;55;39.43
79;55;40.99
80;55;42.62
81;52;44.88
82;55;39.54
83;55;40.7
84;45;44.61
85;55;44.05
86;52;43.88
87;52;45.63
88;52;47.38
89;64;45.72
90;52;46.03
91;52;43.9
92;51;48.41
93;51;46.56
94;50;46.53
95;51;46.33
96;51;44.69
97;51;43.83
98;51;47.48
99;51;45.34
100;59;43.61
101;59;45.75
102;51;45.9
103;51;47.82
104;51;45.43
105;51;45.88
106;51;43.23
107;51;45.93
108;53;45.4
109;51;44.68
110;51;47.19
111;51;46.1
112;51;44.28
113;51;45.55
114;51;46.79
115;51;43.83
116;51;47.26
117;51;46.8
118;51;49.55
119;51;46.32
120;51;46.48
121;51;45.08
122;51;45.05
123;51;45.54
124;51;47.76
125;51;46.13
126;51;44.82
127;51;45.34
128;51;43.99
129;51;43.82
130;52;45.25
131;52;46.87
132;53;45.2
133;53;49.47
134;53;47.97
135;42;47.36
136;42;44.6
137;38;46.93
138;38;47.13
139;38;44.65
140;38;43.11
141;38;42.54
142;38;40.7
143;53;40.52
144;53;39.98
145;53;39.87
146;53;38.47
147;53;36.69
148;53;41.82
149;38;42.01
150;38;39.65
151;30;38.32
152;30;36.89
153;30;35.01
154;30;36.57
155;30;36.49
156;30;37.81
157;30;35.93
158;30;35.92
159;30;36.02
160;30;36.47
161;28;35.35
162;30;33.73
163;30;36.6
164;28;35.85
165;38;36.47
166;36;41.17
167;29;40.23
168;38;39.08
169;38;41.09
170;38;41.37
171;38;41.7
172;38;41.21
173;38;43.21
174;42;43.91
175;38;44.09
176;38;46.14
177;42;48.78
178;42;47.6
179;42;48.67
180;53;50.57
181;53;50.52
182;53;46.67
183;43;49.26
184;43;47.28
185;43;47.05
186;43;47.4
187;43;48.0
188;51;49.79
189;43;49.58
190;43;45.33
191;43;46.06
192;54;45.82
193;54;44.94
194;54;44.65
195;54;45.59
196;54;48.24
197;54;47.83
198;58;47.82
199;52;48.34
200;52;47.91
