
0;7;3.48
1;3;3.68
2;7;3.49
3;6;3.7
4;5;3.79
5;5;4.07
6;5;4.3
7;5;4.58
8;5;5.14
9;5;5.33
10;9;5.43
11;11;5.71
12;9;5.61
13;7;5.71
14;7;6.45
15;13;8.18
16;13;9.39
17;13;10.28
18;13;10.62
19;13;11.86
20;13;12.98
21;13;13.68
22;19;15.32
23;13;15.32
24;13;15.47
25;13;18.01
26;13;19.19
27;20;18.56
28;20;17.69
29;16;17.94
30;29;19.39
31;35;22.57
32;13;25.33
33;17;24.8
34;18;27.59
35;17;26.45
36;35;28.02
37;13;30.82
38;13;33.27
39;49;36.06
40;39;33.34
41;19;34.61
42;13;36.37
43;13;35.96
44;18;33.5
45;26;34.08
46;27;34.84
47;39;32.88
48;41;31.76
49;20;33.92
50;50;35.36
51;41;37.2
52;22;39.54
53;30;39.22
54;13;34.43
55;44;35.92
56;51;37.81
57;33;42.32
58;37;39.33
59;51;38.47
60;30;37.17
61;42;41.63
62;66;43.62
63;50;43.37
64;50;44.15
65;66;45.87
66;51;41.35
67;60;41.25
68;45;42.06
69;53;44.79
70;33;45.82
71;53;45.56
72;30;45.94
73;71;42.0
74;53;44.74
75;51;43.03
76;51;40.89
77;27;48.72
78;66;49.36
79;68;49.77
80;50;46.49
81;20;43.48
82;65;42.66
83;52;44.23
84;53;42.02
85;71;45.39
86;65;42.68
87;18;40.45
88;46;42.62
89;66;43.68
90;63;40.59
91;29;41.59
92;40;41.97
93;18;44.57
94;73;42.78
95;58;44.31
96;64;43.28
97;44;40.24
98;38;40.29
99;65;45.08
100;22;42.32
101;56;39.17
102;74;38.92
103;44;42.22
104;38;43.13
105;44;42.82
106;26;40.02
107;33;47.18
108;46;46.83
109;39;49.62
110;28;47.64
111;46;48.03
112;20;48.49
113;42;50.62
114;53;48.04
115;58;48.38
116;97;51.19
117;46;55.26
118;80;51.56
119;36;48.87
120;68;47.83
121;66;53.04
122;63;53.46
123;84;51.47
124;42;51.59
125;42;47.12
126;42;42.5
127;52;44.32
128;76;41.29
129;52;42.04
130;74;45.53
131;57;41.56
132;61;45.63
133;39;44.59
134;43;43.28
135;25;46.16
136;69;42.37
137;52;46.16
138;45;48.62
139;61;50.26
140;39;52.62
141;61;50.71
142;24;51.42
143;36;51.07
144;87;58.21
145;53;62.92
146;136;69.81
147;129;74.13
148;73;66.44
149;36;72.15
150;139;83.36
151;153;84.78
152;147;88.26
153;78;95.18
154;94;90.88
155;149;91.47
156;92;83.72
157;86;91.31
158;80;94.68
159;78;99.46
160;129;113.62
161;162;118.55
162;126;121.82
163;91;120.69
164;42;121.18
165;101;125.35
166;106;124.13
167;113;119.27
168;276;116.94
169;131;121.04
170;138;116.5
171;126;119.66
172;93;110.67
173;69;113.45
174;108;104.9
175;111;105.2
176;118;103.92
177;87;100.24
178;106;103.95
179;105;100.1
180;136;93.28
181;101;95.11
182;95;92.54
183;118;91.67
184;111;86.72
185;112;91.25
186;108;89.76
187;126;88.22
188;107;79.15
189;104;84.42
190;44;92.7
191;95;89.0
192;121;91.29
193;52;87.21
194;90;93.35
195;101;88.52
196;101;90.95
197;76;89.3
198;33;87.66
199;97;91.74
200;123;84.57
