
0;6;3.7
1;4;3.55
2;2;3.46
3;2;3.4
4;2;2.93
5;2;2.84
6;2;2.36
7;2;2.14
8;5;2.3
9;3;2.25
10;3;2.34
11;3;2.49
12;3;2.33
13;4;2.53
14;4;2.79
15;7;3.24
16;8;3.73
17;8;4.75
18;8;5.82
19;8;7.15
20;8;8.14
21;12;9.43
22;18;10.67
23;15;12.16
24;17;12.02
25;22;13.21
26;15;14.26
27;22;17.21
28;17;17.33
29;24;17.01
30;16;16.49
31;16;16.32
32;16;16.54
33;16;18.13
34;28;19.63
35;21;19.81
36;28;20.16
37;28;20.19
38;28;20.13
39;27;20.6
40;35;19.99
41;22;22.16
42;21;21.56
43;21;20.82
44;21;20.59
45;24;22.0
46;36;22.43
47;36;22.56
48;36;24.55
49;36;26.26
50;36;26.41
51;36;26.19
52;36;24.89
53;36;24.75
54;36;26.18
55;36;25.68
56;36;26.03
57;36;25.31
58;36;23.35
59;20;21.57
60;24;24.26
61;24;24.23
62;21;22.37
63;21;22.68
64;21;24.57
65;20;24.48
66;33;25.51
67;33;24.03
68;22;25.77
69;21;25.99
70;34;26.14
71;35;25.04
72;27;28.13
73;19;29.56
74;16;30.74
75;31;30.63
76;20;29.49
77;36;28.26
78;36;31.52
79;38;31.83
80;36;31.58
81;37;35.04
82;37;35.97
83;37;36.17
84;37;36.95
85;37;36.67
86;37;36.64
87;37;33.67
88;37;31.88
89;37;32.75
90;35;32.51
91;35;31.96
92;37;30.57
93;61;32.17
94;61;35.88
95;61;40.68
96;44;42.36
97;44;46.73
98;44;41.34
99;44;39.42
100;41;40.69
101;38;35.17
102;35;32.35
103;38;32.9
104;40;33.66
105;38;36.77
106;38;36.64
107;36;36.24
108;36;32.62
109;36;32.92
110;35;35.42
111;35;40.7
112;35;43.86
113;44;43.2
114;65;45.3
115;62;45.82
116;78;49.89
117;78;51.47
118;48;56.04
119;48;57.79
120;46;63.6
121;46;68.35
122;47;69.75
123;46;65.13
124;46;61.61
125;82;60.69
126;81;52.24
127;25;46.92
128;25;46.07
129;26;39.76
130;24;40.14
131;24;38.13
132;24;42.3
133;76;42.32
134;77;49.66
135;72;49.52
136;72;52.69
137;100;52.22
138;55;55.79
139;90;61.14
140;73;60.82
141;94;66.55
142;102;70.63
143;88;72.81
144;86;76.53
145;86;78.85
146;73;79.63
147;105;84.42
148;96;86.62
149;141;91.83
150;93;93.87
151;69;98.18
152;135;92.61
153;96;95.3
154;92;97.52
155;114;96.99
156;113;101.71
157;113;103.56
158;106;107.01
159;106;105.99
160;101;105.49
161;103;100.48
162;102;99.19
163;112;100.92
164;117;101.59
165;91;102.23
166;115;102.28
167;89;102.0
168;89;99.58
169;106;103.4
170;95;102.74
171;113;101.85
172;90;100.1
173;85;94.59
174;85;88.04
175;99;88.49
176;105;87.64
177;105;85.27
178;105;85.74
179;102;87.12
180;119;92.37
181;102;95.41
182;104;96.97
183;104;97.83
184;104;95.96
185;104;95.18
186;106;95.64
187;105;98.48
188;108;94.51
189;133;94.96
190;96;92.89
191;97;94.02
192;88;98.78
193;65;93.14
194;65;94.03
195;108;93.85
196;143;93.11
197;143;97.92
198;143;97.86
199;151;99.65
200;151;102.06
