
0;2;3.69
1;4;4.21
2;6;4.46
3;6;4.95
4;5;4.53
5;5;3.8
6;5;3.58
7;5;4.26
8;5;4.61
9;5;4.71
10;5;4.97
11;5;4.94
12;5;5.28
13;14;5.45
14;14;5.74
15;14;6.01
16;14;5.99
17;14;7.13
18;14;6.99
19;14;7.33
20;14;8.0
21;16;9.22
22;16;9.34
23;16;10.96
24;18;11.6
25;14;13.33
26;14;15.21
27;15;16.29
28;30;16.91
29;30;17.58
30;28;19.49
31;15;20.99
32;26;21.13
33;26;23.24
34;29;22.08
35;29;21.99
36;29;19.21
37;29;19.63
38;21;20.48
39;22;21.9
40;28;20.76
41;29;22.17
42;37;23.95
43;37;24.35
44;37;25.16
45;37;25.74
46;37;24.79
47;35;24.72
48;33;25.36
49;33;27.44
50;33;28.75
51;37;27.42
52;37;29.36
53;37;28.71
54;36;29.2
55;15;28.3
56;15;26.63
57;15;27.21
58;36;28.42
59;36;27.57
60;36;27.31
61;36;29.22
62;40;30.86
63;34;31.41
64;40;31.09
65;34;30.12
66;34;30.6
67;34;31.46
68;34;31.13
69;34;29.76
70;34;29.38
71;34;29.96
72;34;30.54
73;34;28.3
74;34;28.47
75;34;26.91
76;35;26.03
77;34;28.03
78;36;26.94
79;36;28.03
80;35;26.16
81;34;27.36
82;35;27.62
83;34;28.25
84;34;26.19
85;34;29.54
86;34;26.87
87;35;29.19
88;35;29.78
89;35;32.23
90;34;32.86
91;34;32.89
92;34;32.64
93;34;31.88
94;34;30.81
95;34;30.91
96;34;29.62
97;34;30.01
98;34;29.43
99;34;28.26
100;34;28.92
101;34;30.0
102;34;31.24
103;34;31.09
104;36;28.92
105;41;29.07
106;41;28.45
107;41;28.5
108;41;29.47
109;41;31.44
110;40;31.55
111;40;31.49
112;34;32.22
113;40;35.02
114;40;35.8
115;40;33.24
116;40;31.82
117;40;31.2
118;40;31.53
119;40;33.18
120;40;34.35
121;40;34.8
122;40;35.73
123;40;35.99
124;42;33.64
125;46;33.6
126;40;35.26
127;40;34.95
128;40;33.55
129;40;33.21
130;42;36.21
131;40;35.17
132;40;33.41
133;46;34.72
134;46;35.75
135;46;37.95
136;40;38.41
137;40;35.82
138;34;35.48
139;34;35.36
140;40;32.76
141;40;31.98
142;40;32.63
143;42;32.23
144;40;33.62
145;40;34.08
146;40;33.66
147;42;34.13
148;48;33.35
149;40;33.84
150;42;33.64
151;46;37.58
152;46;35.89
153;40;36.3
154;40;37.43
155;40;37.12
156;40;38.25
157;50;36.53
158;50;37.92
159;40;35.73
160;48;37.04
161;50;38.19
162;50;37.93
163;40;38.22
164;34;36.11
165;50;39.06
166;56;39.84
167;56;40.97
168;48;40.25
169;56;42.85
170;50;40.47
171;62;41.42
172;46;44.44
173;62;42.23
174;60;45.28
175;54;42.08
176;62;46.41
177;60;49.65
178;62;50.95
179;66;53.26
180;62;53.62
181;62;52.27
182;60;54.64
183;62;54.29
184;62;54.13
185;60;51.59
186;60;53.64
187;70;53.64
188;60;52.75
189;48;53.31
190;48;56.48
191;48;57.05
192;40;55.0
193;40;54.04
194;64;54.82
195;64;53.28
196;51;49.87
197;62;51.85
198;58;50.24
199;58;46.44
200;49;47.78
