
0;3;3.78
1;9;3.82
2;7;3.74
3;9;4.32
4;9;4.75
5;9;5.24
6;11;6.2
7;11;6.64
8;9;7.01
9;18;7.65
10;18;8.58
11;19;9.02
12;17;10.81
13;19;11.08
14;18;12.62
15;22;13.76
16;19;13.99
17;15;13.0
18;19;14.64
19;17;15.76
20;17;18.33
21;19;18.64
22;15;18.04
23;13;17.86
24;17;19.51
25;37;20.2
26;13;21.64
27;13;25.74
28;13;26.3
29;13;26.83
30;13;27.21
31;13;27.18
32;17;29.06
33;15;30.38
34;13;31.26
35;13;37.08
36;13;39.22
37;13;42.14
38;44;40.12
39;62;41.98
40;44;39.87
41;44;40.88
42;44;40.48
43;44;44.29
44;51;44.37
45;46;42.67
46;46;42.74
47;74;43.72
48;58;44.89
49;61;46.86
50;15;42.46
51;57;38.1
52;15;36.52
53;44;42.93
54;76;44.07
55;46;48.59
56;89;52.57
57;89;57.75
58;89;57.78
59;89;63.8
60;59;66.74
61;49;66.65
62;71;75.47
63;62;74.73
64;66;72.27
65;66;72.23
66;97;73.85
67;86;76.34
68;68;81.76
69;68;83.55
70;112;84.09
71;112;81.37
72;112;85.28
73;112;82.8
74;108;88.09
75;115;90.22
76;97;87.52
77;99;89.13
78;99;93.51
79;115;91.53
80;115;90.09
81;111;91.38
82;114;88.39
83;111;92.91
84;111;92.12
85;111;92.11
86;113;94.17
87;113;93.08
88;113;90.05
89;108;94.79
90;105;91.71
91;114;95.47
92;105;93.86
93;105;90.82
94;103;91.17
95;103;89.28
96;103;92.34
97;107;90.87
98;105;91.87
99;105;92.38
100;101;100.13
101;103;95.58
102;111;90.34
103;97;94.17
104;97;91.35
105;97;92.97
106;97;91.23
107;97;92.11
108;97;90.57
109;97;90.54
110;97;91.83
111;97;96.18
112;103;93.21
113;97;91.86
114;101;94.83
115;97;88.66
116;95;91.03
117;93;92.77
118;99;91.85
119;99;86.58
120;99;92.0
121;106;91.69
122;97;92.43
123;101;93.63
124;103;94.39
125;103;93.18
126;103;91.81
127;103;95.59
128;101;96.76
129;101;97.43
130;101;93.41
131;101;89.59
132;77;94.57
133;77;95.62
134;77;94.66
135;102;93.18
136;85;92.89
137;85;93.23
138;85;92.83
139;85;97.38
140;85;92.85
141;117;89.88
142;117;90.85
143;85;89.86
144;85;90.94
145;87;91.19
146;89;92.61
147;89;89.17
148;89;85.45
149;89;84.88
150;89;86.88
151;89;88.09
152;89;89.66
153;89;91.41
154;87;91.72
155;88;97.01
156;95;89.41
157;95;90.11
158;94;95.32
159;99;98.84
160;100;94.19
161;106;94.51
162;121;93.94
163;121;89.09
164;121;92.81
165;119;96.03
166;88;95.01
167;103;94.16
168;88;98.19
169;88;101.15
170;88;98.44
171;142;102.73
172;128;107.72
173;128;104.92
174;128;107.69
175;128;108.24
176;122;111.75
177;120;103.13
178;124;107.26
179;130;109.11
180;123;106.93
181;124;112.09
182;134;115.87
183;122;112.01
184;133;109.65
185;128;115.83
186;115;113.25
187;108;117.84
188;109;114.42
189;135;113.11
190;108;116.81
191;115;113.45
192;115;115.01
193;115;112.25
194;115;113.63
195;115;114.12
196;113;107.64
197;115;106.81
198;115;108.11
199;113;111.2
200;113;104.16
