
0;4;3.51
1;4;3.56
2;4;3.56
3;4;3.44
4;4;3.49
5;6;3.83
6;10;4.13
7;9;4.8
8;9;5.28
9;11;5.62
10;11;6.56
11;11;7.1
12;13;8.43
13;17;8.95
14;17;11.13
15;15;11.68
16;21;13.68
17;15;16.27
18;15;17.49
19;15;17.79
20;13;19.36
21;17;19.74
22;17;20.7
23;17;19.24
24;17;20.51
25;21;20.37
26;21;20.3
27;21;19.83
28;21;20.86
29;21;21.77
30;21;22.11
31;21;21.89
32;21;20.81
33;21;20.79
34;21;21.59
35;21;21.87
36;21;22.34
37;21;21.55
38;21;21.43
39;21;21.36
40;21;21.0
41;21;21.99
42;21;22.14
43;21;21.18
44;21;20.63
45;26;20.71
46;28;21.83
47;21;22.75
48;21;24.36
49;29;23.32
50;23;24.16
51;23;24.76
52;36;25.3
53;36;25.14
54;36;25.84
55;21;26.62
56;35;26.09
57;35;28.39
58;19;28.26
59;30;28.09
60;25;27.11
61;25;27.66
62;25;27.71
63;30;27.52
64;25;27.31
65;25;27.38
66;25;26.82
67;27;26.84
68;27;26.2
69;26;27.72
70;27;27.75
71;27;26.54
72;27;26.81
73;28;28.08
74;41;27.3
75;28;28.33
76;31;28.63
77;25;28.91
78;25;28.93
79;27;28.29
80;25;28.63
81;29;27.8
82;25;28.23
83;31;26.89
84;25;26.63
85;29;26.54
86;25;27.37
87;21;26.48
88;25;26.69
89;25;26.59
90;25;26.29
91;25;26.57
92;23;27.15
93;23;28.5
94;23;28.66
95;25;29.61
96;33;28.78
97;29;29.23
98;23;31.1
99;27;30.94
100;35;30.98
101;25;31.08
102;25;32.55
103;41;33.82
104;25;35.89
105;33;35.01
106;25;32.39
107;35;32.45
108;25;31.27
109;35;33.27
110;35;33.09
111;25;34.48
112;21;34.67
113;24;34.55
114;24;34.48
115;49;33.81
116;24;34.3
117;24;35.34
118;31;36.85
119;31;36.22
120;34;34.77
121;31;35.33
122;31;34.78
123;31;36.03
124;31;41.97
125;37;45.11
126;23;52.79
127;68;53.39
128;72;56.85
129;21;54.2
130;21;56.98
131;21;54.75
132;54;49.03
133;61;49.86
134;61;50.37
135;63;58.57
136;65;57.33
137;55;57.48
138;65;60.53
139;55;61.07
140;57;61.74
141;55;62.82
142;76;61.77
143;76;59.99
144;76;57.89
145;62;59.74
146;64;59.08
147;64;61.25
148;76;60.86
149;76;61.06
150;78;64.28
151;48;63.07
152;77;61.72
153;83;60.5
154;44;65.74
155;68;67.49
156;46;69.78
157;72;70.26
158;83;69.84
159;78;71.33
160;83;69.53
161;87;68.1
162;83;70.73
163;71;69.77
164;87;68.66
165;80;71.45
166;80;70.68
167;80;70.17
168;80;74.97
169;80;77.86
170;82;76.47
171;57;77.77
172;64;78.48
173;64;79.34
174;66;78.02
175;66;68.02
176;76;65.37
177;76;62.93
178;69;69.06
179;71;73.97
180;72;78.8
181;71;76.79
182;71;80.88
183;74;79.38
184;76;80.11
185;76;81.22
186;74;86.59
187;75;88.96
188;75;86.95
189;75;90.64
190;86;86.63
191;86;90.48
192;75;86.57
193;75;92.45
194;75;93.9
195;65;90.55
196;65;92.55
197;99;92.14
198;73;86.24
199;72;84.93
200;72;83.73
